2021112004200113001089393582	,2021112022001484135758122569	,2021-11-20 09:51:24 ,2021-11-20 09:51:28 ,2021-11-20 09:51:28 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,3.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089391349	,2021112022001484135758075273	,2021-11-20 09:47:53 ,2021-11-20 09:47:57 ,2021-11-20 09:47:57 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,47.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089400716	,2021112022001484135758633013	,2021-11-20 09:44:01 ,2021-11-20 09:44:03 ,2021-11-20 09:44:03 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,22.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089397260	,2021112022001484135758012707	,2021-11-20 09:41:41 ,2021-11-20 09:41:44 ,2021-11-20 09:41:44 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,7.50    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089390157	,2021112022001484135758004534	,2021-11-20 09:36:47 ,2021-11-20 09:36:51 ,2021-11-20 09:36:51 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,32.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089390791	,2021112022001484135758048766	,2021-11-20 09:26:26 ,2021-11-20 09:26:27 ,2021-11-20 09:26:27 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,2.60    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089396850	,2021112022001484135757972386	,2021-11-20 09:25:06 ,2021-11-20 09:25:10 ,2021-11-20 09:25:10 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,16.50   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089392522	,2021112022001484135758363217	,2021-11-20 09:21:06 ,2021-11-20 09:21:10 ,2021-11-20 09:21:10 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,3.50    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089397247	,2021112022001484135758070479	,2021-11-20 09:19:40 ,2021-11-20 09:19:43 ,2021-11-20 09:19:43 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,4.60    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089392100	,2021112022001484135758018241	,2021-11-20 09:17:22 ,2021-11-20 09:17:23 ,2021-11-20 09:17:23 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,16.80   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089404072	,2021112022001484135758018239	,2021-11-20 09:14:34 ,2021-11-20 09:14:37 ,2021-11-20 09:14:37 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,3.70    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089392407	,2021112022001484135758363211	,2021-11-20 09:11:49 ,2021-11-20 09:11:53 ,2021-11-20 09:11:53 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,18.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089394665	,2021112022001484135758060391	,2021-11-20 09:09:21 ,2021-11-20 09:09:24 ,2021-11-20 09:09:24 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,21.70   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021112004200113001089399208	,2021112022001484135758011577	,2021-11-20 09:01:55 ,2021-11-20 09:01:58 ,2021-11-20 09:01:58 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,15.60   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
20211120359007627781 	,                    	,2021-11-20 02:44:20 ,                    ,2021-11-20 02:44:20 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.19-收益发放 ,7.25    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20211119350107211781 	,                    	,2021-11-19 05:49:34 ,                    ,2021-11-19 05:49:34 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.18-收益发放 ,7.54    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111822001455785740184403	,04992111181000167810	,2021-11-18 19:13:30 ,2021-11-18 19:13:31 ,2021-11-18 19:13:31 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,星巴克(24品购物中心店)   ,湖北星巴克咖啡有限公司         ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111822001455785739619445	,82738210027430527564	,2021-11-18 19:01:13 ,2021-11-18 19:01:14 ,2021-11-18 19:01:14 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,沃尔玛购物广场长沙观沙路店   ,超市商品                ,28.55   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211118338387724781 	,                    	,2021-11-18 03:16:39 ,                    ,2021-11-18 03:16:39 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.17-收益发放 ,7.82    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111722001455781421297559	,XP1221111716500330143821008127	,2021-11-17 16:40:23 ,2021-11-17 16:40:25 ,2021-11-17 16:40:25 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1221111716500330143821008127,68.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211117327655226781 	,                    	,2021-11-17 03:07:11 ,                    ,2021-11-17 03:07:11 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.16-收益发放 ,7.29    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111122001155785728570196_1436416096947509565_advance	,T200P1436416096947509565	,2021-11-16 11:26:14 ,                    ,2021-11-16 11:26:14 ,淘宝        ,支付宝担保交易         ,乐町官方旗舰店         ,退款-【狂欢价】【商场同款】乐町2021春装新款高腰毛边黑色宽松牛仔裤C2HAA4101,142.98  ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111622001455785735662969	,XP1621111610500252134320000854	,2021-11-16 10:49:14 ,2021-11-16 10:49:15 ,2021-11-16 10:49:15 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1621111610500252134320000854,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111622001455785737487198_RM0021111610201187647345003000	,XP1321111610500252032901003000	,2021-11-16 10:48:53 ,                    ,2021-11-16 10:48:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,退款-商户单号XP1321111610500252032901003000,30.00   ,其他      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111622001455785737487198	,XP1321111610500252032901003000	,2021-11-16 10:48:03 ,2021-11-16 10:48:04 ,2021-11-16 10:48:53 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP1321111610500252032901003000,30.00   ,支出      ,交易关闭    ,0.00     ,30.00    ,                    ,已支出      ,
2021111622001455785736324161	,XP2321111610200720477778002689	,2021-11-16 10:27:31 ,2021-11-16 10:27:32 ,2021-11-16 10:27:32 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,拼多多平台商户         ,商户单号XP2321111610200720477778002689,25.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089057256	,2021111622001484131426855600	,2021-11-16 08:52:33 ,2021-11-16 08:52:36 ,2021-11-16 08:52:36 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,23.76   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089059734	,2021111622001484131426936090	,2021-11-16 08:40:13 ,2021-11-16 08:40:15 ,2021-11-16 08:40:15 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,2.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089056984	,2021111622001484131426902060	,2021-11-16 08:37:18 ,2021-11-16 08:37:20 ,2021-11-16 08:37:20 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,29.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089063090	,2021111622001484131426945211	,2021-11-16 08:35:51 ,2021-11-16 08:35:54 ,2021-11-16 08:35:54 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,3.50    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089052345	,2021111622001484131426879624	,2021-11-16 08:29:30 ,2021-11-16 08:29:33 ,2021-11-16 08:29:33 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,14.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089065853	,2021111622001484131426831982	,2021-11-16 08:25:38 ,2021-11-16 08:25:41 ,2021-11-16 08:25:41 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,10.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089053132	,2021111622001484131426831981	,2021-11-16 08:23:44 ,2021-11-16 08:23:46 ,2021-11-16 08:23:46 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,3.50    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089056793	,2021111622001484131426991076	,2021-11-16 08:19:00 ,2021-11-16 08:19:04 ,2021-11-16 08:19:04 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,4.80    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089047959	,2021111622001484131426972890	,2021-11-16 08:18:24 ,2021-11-16 08:18:27 ,2021-11-16 08:18:27 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,4.10    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089062388	,2021111622001484131426867632	,2021-11-16 08:17:51 ,2021-11-16 08:17:53 ,2021-11-16 08:17:53 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,5.20    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089056790	,2021111622001484131426968171	,2021-11-16 08:16:26 ,2021-11-16 08:16:28 ,2021-11-16 08:16:28 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,4.40    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089068407	,2021111622001484131426930122	,2021-11-16 08:15:20 ,2021-11-16 08:15:22 ,2021-11-16 08:15:22 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,5.50    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089062215	,2021111622001484131426900957	,2021-11-16 08:04:42 ,2021-11-16 08:04:45 ,2021-11-16 08:04:45 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,32.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089065196	,2021111622001484131426895314	,2021-11-16 08:02:45 ,2021-11-16 08:02:48 ,2021-11-16 08:02:48 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,107.00  ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089050860	,2021111622001484131427014986	,2021-11-16 07:56:16 ,2021-11-16 07:56:19 ,2021-11-16 07:56:19 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,68.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089050113	,2021111622001484131426872313	,2021-11-16 07:54:10 ,2021-11-16 07:54:12 ,2021-11-16 07:54:12 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,64.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089059348	,2021111622001484135754679469	,2021-11-16 07:49:54 ,2021-11-16 07:49:55 ,2021-11-16 07:49:55 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,116.00  ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111604200113001089058602	,2021111622001484131426968166	,2021-11-16 07:46:36 ,2021-11-16 07:46:38 ,2021-11-16 07:46:38 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,177.00  ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
20211116315480419781 	,                    	,2021-11-16 03:03:34 ,                    ,2021-11-16 03:03:34 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.15-收益发放 ,7.59    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111522001155785736543015	,T200P2254680218213509565	,2021-11-15 16:51:44 ,2021-11-15 16:51:51 ,2021-11-15 18:41:35 ,淘宝        ,支付宝担保交易         ,天猫超市            ,【2021当季新米】十月稻田东北大米长粒香大米 10kg大米20斤粳米,133.38  ,支出      ,等待确认收货  ,0.00     ,0.00     ,                    ,已支出      ,
20211115303335760781 	,                    	,2021-11-15 03:17:29 ,                    ,2021-11-15 03:17:29 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.14-收益发放 ,7.17    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111422001455785735115035	,82738210027412837485	,2021-11-14 19:22:07 ,2021-11-14 19:22:09 ,2021-11-14 19:22:09 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,沃尔玛购物广场长沙观沙路店   ,超市商品                ,80.49   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211114200040011100780069830471	,                    	,2021-11-14 08:45:58 ,2021-11-14 08:46:11 ,2021-11-14 08:46:12 ,支付宝网站     ,即时到账交易          ,牛晓红             ,转账到银行卡-爸养老金         ,200.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211114387821157781 	,                    	,2021-11-14 03:08:28 ,                    ,2021-11-14 03:08:28 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.13-收益发放 ,7.18    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111322001155781418651167	,11190600721111360998087909426	,2021-11-13 19:30:41 ,2021-11-13 19:30:42 ,2021-11-13 20:10:30 ,淘宝        ,支付宝担保交易         ,饿了么             ,周黑鸭(长沙凯德壹中心店)外卖订单   ,41.80   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20211113373502068781 	,                    	,2021-11-13 03:27:16 ,                    ,2021-11-13 03:27:16 ,支付宝网站     ,即时到账交易          ,国泰基金管理有限公司      ,余额宝-2021.11.12-收益发放 ,7.20    ,其他      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2021111204200113001088733260	,2021111222001484131424520652	,2021-11-12 10:40:14 ,2021-11-12 10:40:16 ,2021-11-12 10:40:16 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,11.88   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088726925	,2021111222001484131424556987	,2021-11-12 10:37:41 ,2021-11-12 10:37:42 ,2021-11-12 10:37:42 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,6.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088727710	,2021111222001484131424467252	,2021-11-12 10:35:23 ,2021-11-12 10:35:24 ,2021-11-12 10:35:24 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,48.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088716371	,2021111222001484131424627060	,2021-11-12 10:31:08 ,2021-11-12 10:31:09 ,2021-11-12 10:31:09 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,5.00    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088734903	,2021111222001484131424675883	,2021-11-12 10:26:44 ,2021-11-12 10:26:45 ,2021-11-12 10:26:45 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,4.40    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088719743	,2021111222001484131424655631	,2021-11-12 10:24:59 ,2021-11-12 10:25:00 ,2021-11-12 10:25:00 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,23.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088707276	,2021111222001484131424481356	,2021-11-12 10:13:49 ,2021-11-12 10:13:50 ,2021-11-12 10:13:50 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,22.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088729665	,2021111222001484131424447035	,2021-11-12 10:09:57 ,2021-11-12 10:09:59 ,2021-11-12 10:09:59 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,8.80    ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
2021111204200113001088733535	,2021111222001484131424488180	,2021-11-12 10:07:34 ,2021-11-12 10:07:35 ,2021-11-12 10:07:35 ,支付宝网站     ,即时到账交易          ,Jackfrank       ,亲情卡                 ,30.00   ,支出      ,亲情卡付款成功 ,0.00     ,0.00     ,                    ,已支出      ,
